取得日時,取得URL,名称,住所,代表者,事業内容,所在地,募集地域,初期費用,設立,資本金,電話番号
2025/11/05 12:23:39,https://b-seeds.com/bl-homeonekozin,バブルラボ株式会社,〒530-0004 大阪府大阪市北区堂島浜1-4-16 アクア堂島NBFタワー16F,代表取締役 亀岡 亮,バブルラボ事業（ファインバブル・ウルトラファインバブル技術を使った商品の企画・開発・販売）,〒530-0004 大阪府大阪市北区堂島浜1-4-16 アクア堂島NBFタワー16F,全国 募集対象 法人・個人事業主・個人 初期費用 55万円～110万円（税込）,55万円～110万円（税込）,2020年1月,"9,000,000円（グループ資本金合計：41,000,000円）",
2025/11/05 12:23:39,https://b-seeds.com/ug-kikicomisho,株式会社ユニヴァ・ジャイロン,〒106- 0032 東京都港区六本木3-16-35 イースト六本木ビル2F,代表取締役 島津 久厚,ローカルビジネス・ローカルマーケティング、ウェブマーケティング支援ほか,〒106- 0032 東京都港区六本木3-16-35 イースト六本木ビル2F,東京都/神奈川県/千葉県/埼玉県/茨城県/栃木県/群馬県/静岡県/愛知県/山梨県/福島県/長野県 募集対象 法人・個人事業主・個人 初期費用 20～40万円（税込）,20～40万円（税込）,2020年4月,,
2025/11/05 12:23:39,https://b-seeds.com/cr-xhansoku,株式会社creatas（クリエイタス）,〒150-0043 東京都渋谷区道玄坂1-21-1 渋谷ソラスタ3F,,X（Twitter）アカウントアドバイス事業、メディア出演サポート事業、渋谷宮下パークシンクロビジョン運営、各種経営サポート,〒150-0043 東京都渋谷区道玄坂1-21-1 渋谷ソラスタ3F,"全国 募集対象 法人・個人事業主・個人 初期費用 62,700円（税込）～","62,700円（税込）～",2018年4月,,
2025/11/05 12:23:40,https://b-seeds.com/cr-ambassador,株式会社CREAVE（クリーブ）,〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so NAGATACHO,代表取締役 中村 真奈,SNSコンサルティング事業、クリエイターマーケティング事業、ストックフォト事業(Snapmart運営),〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so NAGATACHO,"全国 募集対象 個人事業主・個人 初期費用 22,000円（税込）","22,000円（税込）",2016年9月,,
2025/11/05 12:23:40,https://b-seeds.com/gc-seikahoshu,合同会社グロースキャピタル,〒813-0017 福岡県福岡市東区香椎照葉3-3-1アイランドタワースカイクラブA棟302,代表取締役 佐志 渉,教育事業、マーケティング事業、営業事業,〒813-0017 福岡県福岡市東区香椎照葉3-3-1アイランドタワースカイクラブA棟302,全国,68万円（税込）,2024年9月,,
2025/11/05 12:23:40,https://b-seeds.com/rb-meo,株式会社ランバード,〒104-6040 東京都中央区晴海1丁目8-10晴海アイランドトリトンスクエアオフィス タワーX棟40F 沖縄支店（沖縄県那覇市）,代表取締役 嶋田 僚平,インフラ事業、抗菌コーティング事業、不動産事業、エネルギー事業、WEBマーケティング事業,〒104-6040 東京都中央区晴海1丁目8-10晴海アイランドトリトンスクエアオフィス タワーX棟40F 沖縄支店（沖縄県那覇市）,東京都/神奈川県/埼玉県/千葉県/京都府/大阪府/兵庫県 募集対象 法人 初期費用 無料,無料,2019年5月,,
2025/11/05 12:23:40,https://b-seeds.com/cr-xhansokusho,株式会社creatas（クリエイタス）,〒150-0043 東京都渋谷区道玄坂1-21-1 渋谷ソラスタ3F,,X（Twitter）アカウントアドバイス事業、メディア出演サポート事業、渋谷宮下パークシンクロビジョン運営、各種経営サポート,〒150-0043 東京都渋谷区道玄坂1-21-1 渋谷ソラスタ3F,全国 募集対象 法人・個人事業主・個人,無料,2018年4月,,
2025/11/05 12:23:40,https://b-seeds.com/st-namawarabisaizi,ストラク株式会社,〒221-0811 神奈川県横浜市神奈川区斎藤分町2‐7,代表取締役 渡辺 大河,六雁和菓子製作所、フランチャイズ事業,〒221-0811 神奈川県横浜市神奈川区斎藤分町2‐7,"全国 募集対象 法人・個人事業主・個人 初期費用 55,000円（税込）","55,000円（税込）",2022年2月,,
2025/11/05 12:23:40,https://b-seeds.com/cr-ambassadorsho,株式会社CREAVE（クリーブ）,〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so NAGATACHO,代表取締役 中村 真奈,SNSコンサルティング事業、クリエイターマーケティング事業、ストックフォト事業(Snapmart運営),〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so NAGATACHO,全国 募集対象 法人・個人事業主・個人,"33,000円（税込）～",2016年9月,,
2025/11/05 12:23:40,https://b-seeds.com/ons-dxtoolko,株式会社オー・エヌ・エス,〒174-0073 東京都板橋区南常盤台1-11-6,代表取締役 宮下 空,アライアンス事業、補助金助成金のサポート業務,〒174-0073 東京都板橋区南常盤台1-11-6,全国 募集対象 法人・個人事業主・個人 初期費用 130万円（税込）～,130万円（税込）～,2022年9月,,
2025/11/05 12:23:41,https://b-seeds.com/bc-zinnzaihaken,BCパートナーズ株式会社,〒541-0048 大阪府大阪市中央区瓦町1-7-7 大阪堺筋Lタワー 7F,代表取締役 五十嵐 伸行,BPO事業、人材派遣、人材紹介、ターゲットリスト生成、インフラ関係のコスト削減,〒541-0048 大阪府大阪市中央区瓦町1-7-7 大阪堺筋Lタワー 7F,東京都/神奈川県/千葉県/埼玉県/茨城県/栃木県/群馬県/大阪府/京都府/兵庫県/滋賀県/奈良県/和歌山県/三重県（一部地域を除く） 募集対象 個人事業主・個人 初期費用 55万円（税込）,55万円（税込）,2012年10月,,
2025/11/05 12:23:41,https://b-seeds.com/rb-tokutei,株式会社ランバード,〒104-6040 東京都中央区晴海1丁目8-10晴海アイランドトリトンスクエアオフィス タワーX棟40F 沖縄支店（沖縄県那覇市）,代表取締役 嶋田 僚平,インフラ事業、抗菌コーティング事業、不動産事業、エネルギー事業、WEBマーケティング事業,〒104-6040 東京都中央区晴海1丁目8-10晴海アイランドトリトンスクエアオフィス タワーX棟40F 沖縄支店（沖縄県那覇市）,全国 募集対象 法人・個人事業主 初期費用 無料,無料,2019年5月,,
2025/11/05 12:23:41,https://b-seeds.com/cr-ambassadorpa,株式会社CREAVE（クリーブ）,〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so NAGATACHO,代表取締役 中村 真奈,SNSコンサルティング事業、クリエイターマーケティング事業、ストックフォト事業(Snapmart運営),〒102-0093 東京都千代田区平河町2-5-3 MIDORI.so NAGATACHO,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,2016年9月,,
2025/11/05 12:23:41,https://b-seeds.com/ed-watermeloncam,edoglobe株式会社（エドグローブ）,〒150-0043 東京都渋谷区道玄坂1-10-8 2F-C,代表取締役 岩田 佳晃,IT SaaS事業、オフショア開発事業、エドテックソリューション事業、コンサルティング事業,〒150-0043 東京都渋谷区道玄坂1-10-8 2F-C,全国 募集対象 法人,無料,2022年6月,,
2025/11/05 12:23:41,https://b-seeds.com/hi-fletshikari,株式会社光ING（ヒカリアイエヌジー）,〒910-0854 福井県福井市御幸3丁目3-30 鈴木ビル1F,代表取締役 砂村 真也,インターネット回線・プロバイダの代理店業務、ウォーターサーバー代理店業務、新電力代理店業務、エックスモバイル代理店業務,〒910-0854 福井県福井市御幸3丁目3-30 鈴木ビル1F,"全国（一部地域を除く） 募集対象 法人・個人事業主 初期費用 33,000円（税込）","33,000円（税込）",2011年6月,,
2025/11/05 12:23:41,https://b-seeds.com/sp-sunclean,サニーペット株式会社,〒168-0074 東京都杉並区上高井戸1-13-1,代表取締役 岩崎 峰雄,ふとん乾燥車の製造販売、訪問入浴車の製造販売、湯灌サービス車の製造販売、各種乾燥機の製造販売、介護付有料老人ホームの運営、各種サウナの製造販売、サンクリーンチェーン全国総本部,〒168-0074 東京都杉並区上高井戸1-13-1,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,1970年2月（昭和45年）,,
2025/11/05 12:23:42,https://b-seeds.com/st-namawarabifc,ストラク株式会社,〒221-0811 神奈川県横浜市神奈川区斎藤分町2‐7,代表取締役 渡辺 大河,六雁和菓子製作所、フランチャイズ事業,〒221-0811 神奈川県横浜市神奈川区斎藤分町2‐7,東京都 募集対象 法人 初期費用 無料,無料,2022年2月,,
2025/11/05 12:23:42,https://b-seeds.com/tm-alignstep,株式会社たまむし,〒812-0011 福岡県福岡市博多区博多駅前1-23-2 Park Front博多駅前1-5F,代表取締役 南 和孝,ビューティー＆ヘルスケア事業、クリーンエネルギー事業、ハウスクリーニング事業ほか,〒812-0011 福岡県福岡市博多区博多駅前1-23-2 Park Front博多駅前1-5F,東京都 募集対象 法人・個人事業主 初期費用 無料,無料,2025年2月,,
2025/11/05 12:23:42,https://b-seeds.com/bc-zinnzaihakentrial,BCパートナーズ株式会社,〒541-0048 大阪府大阪市中央区瓦町1-7-7 大阪堺筋Lタワー 7F,代表取締役 五十嵐 伸行,BPO事業、人材派遣、人材紹介、ターゲットリスト生成、インフラ関係のコスト削減,〒541-0048 大阪府大阪市中央区瓦町1-7-7 大阪堺筋Lタワー 7F,全国 募集対象 法人・個人事業主・個人 初期費用 55万円～110万円（税込）,55万円～110万円（税込）,2012年10月,,
2025/11/05 12:23:42,https://b-seeds.com/wb-meo,株式会社WeBridge（ウェブリッジ）,〒163-0649 東京都新宿区西新宿1-25-1 新宿センタービル49F,代表取締役 白井 俊久,デジタルマーケティング事業、WEBサイトのデザイン・制作及び運営管理事業、採用コンサルティング事業ほか,〒163-0649 東京都新宿区西新宿1-25-1 新宿センタービル49F,全国 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2024年9月,,
2025/11/05 12:23:42,https://b-seeds.com/fo-gel,株式会社フォーラス,〒145-0071 東京都大田区田園調布1-35-13,代表取締役 依田 淳,健康・美容商品の開発・製造・販売、スマートフォンアプリの立案・企画・開発・応用・販売,〒145-0071 東京都大田区田園調布1-35-13,全国 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2008年2月,,
2025/11/05 12:23:42,https://b-seeds.com/rp-professional,株式会社ROBOT PAYMENT（ロボットペイメント）,〒150-0001 東京都渋谷区神宮前6-19-20 第15荒井ビル4F,代表取締役 清久 健也,フィナンシャルクラウド事業、ペイメント事業,〒150-0001 東京都渋谷区神宮前6-19-20 第15荒井ビル4F,全国 募集対象 法人、個人事業主、個人 初期費用 無料,無料,2000年10月,,
2025/11/05 12:23:43,https://b-seeds.com/tm-alignstepsho,株式会社たまむし,〒812-0011 福岡県福岡市博多区博多駅前1-23-2 Park Front博多駅前1-5F,代表取締役 南 和孝,ビューティー＆ヘルスケア事業、クリーンエネルギー事業、ハウスクリーニング事業ほか,〒812-0011 福岡県福岡市博多区博多駅前1-23-2 Park Front博多駅前1-5F,全国 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2025年2月,,
2025/11/05 12:23:43,https://b-seeds.com/ur-tenpomike,株式会社underriver（アンダーリバー）,〒885-0071 宮崎県都城市中町1-7 IT産業ビル5F,代表取締役 下川 智大,アライアンス事業、法人ソリューション事業,〒885-0071 宮崎県都城市中町1-7 IT産業ビル5F,群馬県/埼玉県/茨城県 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2020年4月,,
2025/11/05 12:23:43,https://b-seeds.com/bc-zinnzaihakenad,BCパートナーズ株式会社,〒541-0048 大阪府大阪市中央区瓦町1-7-7 大阪堺筋Lタワー 7F,代表取締役 五十嵐 伸行,BPO事業、人材派遣、人材紹介、ターゲットリスト生成、インフラ関係のコスト削減,〒541-0048 大阪府大阪市中央区瓦町1-7-7 大阪堺筋Lタワー 7F,全国 募集対象 法人・個人事業主・個人,無料,2012年10月,,
2025/11/05 12:23:43,https://b-seeds.com/gc-seikahoshufr,合同会社グロースキャピタル,〒813-0017 福岡県福岡市東区香椎照葉3-3-1アイランドタワースカイクラブA棟302,代表取締役 佐志 渉,教育事業、マーケティング事業、営業事業,〒813-0017 福岡県福岡市東区香椎照葉3-3-1アイランドタワースカイクラブA棟302,全国,無料,2024年9月,,
2025/11/05 12:23:43,https://b-seeds.com/gc-kasaihokencho,合同会社グロースキャピタル,〒813-0017 福岡県福岡市東区香椎照葉3-3-1アイランドタワースカイクラブA棟302,代表取締役 佐志 渉,教育事業、マーケティング事業、営業事業,〒813-0017 福岡県福岡市東区香椎照葉3-3-1アイランドタワースカイクラブA棟302,全国,無料～,2024年9月,,
2025/11/05 12:23:43,https://b-seeds.com/sr-shukatu,株式会社終楽（しゅうらく）,〒487-0034 愛知県春日井市白山町1-61-6 第18オーシャンプラザ2F,代表取締役 伊藤 俊吾,終身サポートの身元保証サービス・死後事務サービス・日常生活支援サービス提供、終身サポートFC展開、WEB 制作,〒487-0034 愛知県春日井市白山町1-61-6 第18オーシャンプラザ2F,全国 募集対象 法人・個人事業主・個人 初期費用 55万円～110万円（税込）,55万円～110万円（税込）,1999年11月,,
2025/11/05 12:23:43,https://b-seeds.com/ns-aiachool,一般社団法人 日本生成AI生涯学習促進協会,〒104-0028 東京都中央区八重洲2-1-1 ヤンマー東京 12F,代表理事 岩間 悠輔,生成AI未来創造スクールのフランチャイズ事業,〒104-0028 東京都中央区八重洲2-1-1 ヤンマー東京 12F,全国 募集対象 法人・個人事業主 初期費用 無料,無料,2025年2月,,
2025/11/05 12:23:44,https://b-seeds.com/wa-sherpakobetu,株式会社WANDY,〒101-0051 東京都千代田区神田神保町1-4-6クロサワビル7F,代表取締役 石川 倉三,不動産賃貸仲介、不動産売買仲介,〒101-0051 東京都千代田区神田神保町1-4-6クロサワビル7F,東京都/神奈川県/千葉県/茨城県/山梨県 募集対象 法人 初期費用 無料,無料,2022年2月,,
2025/11/05 12:23:44,https://b-seeds.com/tm-alignstepoem,株式会社たまむし,〒812-0011 福岡県福岡市博多区博多駅前1-23-2 Park Front博多駅前1-5F,代表取締役 南 和孝,ビューティー＆ヘルスケア事業、クリーンエネルギー事業、ハウスクリーニング事業ほか,〒812-0011 福岡県福岡市博多区博多駅前1-23-2 Park Front博多駅前1-5F,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,2025年2月,,
2025/11/05 12:23:44,https://b-seeds.com/al-softbankkozin,株式会社アイリンク,〒170-0013 東京都豊島区東池袋1-32-7 大樹生命池袋ビル1F,代表取締役 山下 直毅,ビジネスソリューション事業,〒170-0013 東京都豊島区東池袋1-32-7 大樹生命池袋ビル1F,全国 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2024年7月,,
2025/11/05 12:23:44,https://b-seeds.com/eb-ekoko,株式会社eBucks(イーバックス),〒101-0047 東京都千代田区内神田2-6-8 関野ビル2F,代表取締役 光谷 崇,代理店販売事業、e!ココ事業、実店舗支援事業、営業支援事業、携帯ショップ、家電量販店販売支援事業、SNS運用支援事業、Google集客支援事業、フリーランス支援事業、イベント事業、研修講師事業,〒101-0047 東京都千代田区内神田2-6-8 関野ビル2F,全国 募集対象 法人・個人事業主 初期費用 無料,無料,2018年5月,,
2025/11/05 12:23:44,https://b-seeds.com/cr-ithojokin,株式会社サイバーリレーションズ,〒810-0041 福岡県福岡市中央区大名2-6-50 福岡⼤名ガーデンシティ・タワー8F,代表取締役 岩下 航⼤,DX推進事業及び各種コンサルティング,〒810-0041 福岡県福岡市中央区大名2-6-50 福岡⼤名ガーデンシティ・タワー8F,全国 募集対象 法人・個人事業主・個人 初期費用 70万円（税込）～,70万円（税込）～,2024年7月,,
2025/11/05 12:23:44,https://b-seeds.com/mbs-necchusho,株式会社三ッ輪ビジネスソリューションズ,〒160-0023 東京都新宿区西新宿8-14-24 西新宿KFビル2F,代表取締役 片岡 雅典,エネルギー省力化・防災のソリューション提供,〒160-0023 東京都新宿区西新宿8-14-24 西新宿KFビル2F,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,2019年10月,,
2025/11/05 12:23:45,https://b-seeds.com/up-koatudenryoku,株式会社U-POWER,〒141-0021 東京都品川区上大崎3-1-1 目黒セントラルスクエア,代表取締役 高橋 信太郎,電力事業,〒141-0021 東京都品川区上大崎3-1-1 目黒セントラルスクエア,全国 募集対象 法人・個人事業主 初期費用 無料（仕入れ代金がかかります）,無料（仕入れ代金がかかります）,2021年12月,,
2025/11/05 12:23:45,https://b-seeds.com/lsb-nuro,LSBconsult株式会社,〒160-0023 東京都新宿区⻄新宿3‐3‐15 新宿ワシントンホテルビルANNEX 4A,代表取締役 南保 麟太郎,通信事業、営業代行、アプリ開発、グルメサイト事業,〒160-0023 東京都新宿区⻄新宿3‐3‐15 新宿ワシントンホテルビルANNEX 4A,全国 募集対象 法人・個人事業主 初期費用 33万円（税込）,33万円（税込）,2021年10月,,
2025/11/05 12:23:45,https://b-seeds.com/ip-dmmai,株式会社インフラトップ,〒106-0032 東京都港区六本木3丁目2-1 住友不動産六本木グランドタワー 23F,代表取締役 磯本 昇汰,教育事業、人材関連事業,〒106-0032 東京都港区六本木3丁目2-1 住友不動産六本木グランドタワー 23F,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,2014年11月,1億9000万円(資本準備金を含む),
2025/11/05 12:23:45,https://b-seeds.com/pht-kensapo,株式会社Personal Health Tech（パーソナルヘルステック）,〒541-0054 大阪府大阪市中央区南本町2-2-3 本町UNICOビル2F​,代表取締役 新田 哲哉,医療及びヘルスケア関連商品の開発・製造・販売及び輸出入、事業に関するコンサルティング業務​,〒541-0054 大阪府大阪市中央区南本町2-2-3 本町UNICOビル2F​,全国 募集対象 法人・個人事業主・個人 初期費用 88万円（税込）,88万円（税込）,2024年7月,"5億5,021万円（資本準備金含む）",
2025/11/05 12:23:45,https://b-seeds.com/it-kirikae,株式会社ITフロンティア,〒335-0004 埼玉県蕨市中央4-2-22 NTT蕨ビル1F 北海道事業所（北海道札幌市）、東北事業所（福島県福島市）,代表取締役 琴島 奎一,通信関連やクラウド系サービスの販売支援事業,〒335-0004 埼玉県蕨市中央4-2-22 NTT蕨ビル1F 北海道事業所（北海道札幌市）、東北事業所（福島県福島市）,"全国 募集対象 法人・個人事業主 初期費用 15,000円～","15,000円～",2019年12月,,
2025/11/05 12:23:45,https://b-seeds.com/ai-growthcommit,株式会社アイダイム,〒329-0211 栃木県小山市暁２丁目10-13-Ａ103,代表取締役 時野谷誠之,デジタルマーケティング事業、メディアテクノロジー事業、ホームページ制作・見直し改善など,〒329-0211 栃木県小山市暁２丁目10-13-Ａ103,"全国（一部地域を除く） 募集対象 法人・個人事業主 初期費用 33,000円（税込）","33,000円（税込）",2022年8月,,
2025/11/05 12:23:46,https://b-seeds.com/ip-dmmaihan,株式会社インフラトップ,〒106-0032 東京都港区六本木3丁目2-1 住友不動産六本木グランドタワー 23F,代表取締役 磯本 昇汰,教育事業、人材関連事業,〒106-0032 東京都港区六本木3丁目2-1 住友不動産六本木グランドタワー 23F,"全国 募集対象 法人・個人事業主・個人 初期費用 357,500円（税込）","357,500円（税込）",2014年11月,1億9000万円(資本準備金を含む),
2025/11/05 12:23:46,https://b-seeds.com/nys-uririchagentlady,Now You See株式会社,〒064-0809 北海道札幌市中央区南9条西6丁目1-1 シティビル5F,代表取締役 川嵜駿人,物流事業、インターネット事業、アパレル事業,〒064-0809 北海道札幌市中央区南9条西6丁目1-1 シティビル5F,東京都 募集対象 法人 初期費用 無料,無料,2019年10月,,
2025/11/05 12:23:46,https://b-seeds.com/bs-kankyoukaizen,株式会社ビーワン空,〒514-0324 三重県多気郡明和町金剛坂825-24,代表取締役 三浦 雅代,ビーワン・化石サンゴ・トリニティーゼットの販売、副業支援コンサルティング業、起業支援コンサルティング業 ほか,〒514-0324 三重県多気郡明和町金剛坂825-24,"全国 募集対象 法人・個人事業主 初期費用 15,000円～","15,000円～",2021年5月,,
2025/11/05 12:23:46,https://b-seeds.com/nt-tukunobi,株式会社NITACO（ニタコ）,〒150-0043 東京都渋谷区道玄坂1-16-6 二葉ビル8b,代表取締役 新田 顕大,建設業界に特化した業務代行、営業代行、Web制作,〒150-0043 東京都渋谷区道玄坂1-16-6 二葉ビル8b,全国(沖縄を除く) 募集対象 法人・個人事業主 初期費用 11万円（税込）,11万円（税込）,2020年4月,,
2025/11/05 12:23:47,https://b-seeds.com/re-denryokukouri,レジル株式会社,〒100-0005 東京都千代田区丸の内1-8-1 丸の内トラストタワーN館 14F,代表取締役 丹治 保積,分散型エネルギー事業、グリーンエネルギー事業、エネルギーDX事業,〒100-0005 東京都千代田区丸の内1-8-1 丸の内トラストタワーN館 14F,全国 募集対象 法人 初期費用 無料,無料,1994年11月,,
2025/11/05 12:23:47,https://b-seeds.com/lom-denki,株式会社ラストワンマイル,〒170-0013 東京都豊島区東池袋4-21-1アウルタワー3F,代表取締役 渡辺 誠,ウォーターサーバーの卸業、電力・ガスの卸業、インターネット回線の卸業 、BPOコールセンター事業,〒170-0013 東京都豊島区東池袋4-21-1アウルタワー3F,全国 募集対象 個人事業主 初期費用 無料,無料,2012年6月,,
2025/11/05 12:23:47,https://b-seeds.com/ktr-tenpomuke,合同会社KTR（ケーティーアール）,〒812-0011 福岡県福岡市博多区博多駅前2-19-17 トーカン博多第5 ビル312 号室,,営業代行、コンサルティング事業、代理店事業、海外貿易事業、その他,〒812-0011 福岡県福岡市博多区博多駅前2-19-17 トーカン博多第5 ビル312 号室,"全国 募集対象 法人・個人事業主・個人 初期費用 99,000円（税込）","99,000円（税込）",2024年5月,,
2025/11/05 12:23:47,https://b-seeds.com/re-secondsupport,株式会社Refine(リファイン）,〒491-0912 愛知県一宮市新生1-10-15 904,代表取締役 宮瀬 良和,ソフトウェア開発、販売ほか,〒491-0912 愛知県一宮市新生1-10-15 904,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,2020年5月,,
2025/11/05 12:23:47,https://b-seeds.com/lsb-sonethikari,LSBconsult株式会社,〒160-0023 東京都新宿区⻄新宿3‐3‐15 新宿ワシントンホテルビルANNEX 4A,代表取締役 南保 麟太郎,通信事業、営業代行、アプリ開発、グルメサイト事業,〒160-0023 東京都新宿区⻄新宿3‐3‐15 新宿ワシントンホテルビルANNEX 4A,"全国 募集対象 法人・個人事業主・個人 初期費用 13,200円（税込）","13,200円（税込）",2021年10月,,
2025/11/05 12:23:47,https://b-seeds.com/lp-fudosan,Laugh Place株式会社（ラフ プレイス）,〒557-0045 大阪府大阪市住吉区清水丘3-1-18,代表取締役 榊原 啓祐,日本おそうじ代行ＦＣ本部事業、クロスクリア事業、空気触媒事業、民泊/民宿/ホステル/住宅宿泊管理等賃貸事業、コインランドリー/クリーニング/ リネンサプライ等クリーニング事業、システム開発・運営事業、不動産賃貸売買仲介業,〒557-0045 大阪府大阪市住吉区清水丘3-1-18,香川県 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2015年8月,,
2025/11/05 12:23:47,https://b-seeds.com/ash-cashlesssho,ASH株式会社,〒462-0819 愛知県名古屋市北区平安2-23-82 1001,代表取締役 位田 亮太,通信事業、インフラ事業 ほか,〒462-0819 愛知県名古屋市北区平安2-23-82 1001,全国 募集対象 法人 初期費用 無料,無料,2019年8月,,
2025/11/05 12:23:47,https://b-seeds.com/yt-tososhokunin,横尾塗装株式会社,〒410-0309 静岡県沼津市根古屋172-4 グレートハピネス5 102号,代表取締役 横尾 聡,塗装工事全般、防水工事全般、ドローン診断全般、WEBサービス、WEBマーケティング,〒410-0309 静岡県沼津市根古屋172-4 グレートハピネス5 102号,全国 募集対象 法人 初期費用 11万円（税込）～,11万円（税込）～,2024年7月,,
2025/11/05 12:23:47,https://b-seeds.com/swrc-happydining,株式会社福祉開発研究所,〒102-0093 東京都千代田区平河町1-7-20 平河町辻田ビル7F,代表取締役 平山 大将,福祉関連の調査、研究、福祉施設の建築設計、福祉施設の大規模改修、不動産の賃貸、売買と仲介、代理、フードサプライ及びコンサルティング、老人ホーム運営、コワーキング施設運営,〒102-0093 東京都千代田区平河町1-7-20 平河町辻田ビル7F,岡山県 募集対象 法人・個人事業主・個人 初期費用 無料,無料,1973年9月（昭和48年）,,
2025/11/05 12:23:47,https://b-seeds.com/re-secondsupportsho,株式会社Refine(リファイン）,〒491-0912 愛知県一宮市新生1-10-15 904,代表取締役 宮瀬 良和,ソフトウェア開発、販売ほか,〒491-0912 愛知県一宮市新生1-10-15 904,全国（東京/神奈川/大阪/を除く） 募集対象 法人・個人事業主・個人 初期費用 99万円（税込）,99万円（税込）,2020年5月,,
2025/11/05 12:23:48,https://b-seeds.com/ys-ihinseiri,株式会社友心,〒830-1113 福岡県久留⽶市北野町中1156-1,代表取締役 岩橋 ひろし,遺品整理、特殊清掃、生前整理、ご供養、不動産整理など,〒830-1113 福岡県久留⽶市北野町中1156-1,全国 募集対象 法人・個人事業主・個人 初期費用 55万円～110万円（税込）,55万円～110万円（税込）,2012年4⽉,,
2025/11/05 12:23:48,https://b-seeds.com/ar-honey,Argoza株式会社（アルゴザ）,〒100-0004 東京都千代田区大手町1-5-1 大手町ファーストスクエアイーストタワー4F,代表取締役 曽根 彩花,流通小売・飲食・サービス業界を中心とした各種経営戦略アドバイザリー業務,〒100-0004 東京都千代田区大手町1-5-1 大手町ファーストスクエアイーストタワー4F,"石川/新潟 募集対象 法人・個人事業主 初期費用 55,000円（税込）","55,000円（税込）",2022年1月,,
2025/11/05 12:23:48,https://b-seeds.com/mbs-necchushosho,株式会社三ッ輪ビジネスソリューションズ,〒160-0023 東京都新宿区西新宿8-14-24 西新宿KFビル2F,代表取締役 片岡 雅典,エネルギー省力化・防災のソリューション提供,〒160-0023 東京都新宿区西新宿8-14-24 西新宿KFビル2F,香川県 募集対象 法人・個人事業主・個人 初期費用 無料,無料,2019年10月,,
2025/11/05 12:23:48,https://b-seeds.com/pht-kensaposho,株式会社Personal Health Tech（パーソナルヘルステック）,〒541-0054 大阪府大阪市中央区南本町2-2-3 本町UNICOビル2F​,代表取締役 新田 哲哉,医療及びヘルスケア関連商品の開発・製造・販売及び輸出入、事業に関するコンサルティング業務​,〒541-0054 大阪府大阪市中央区南本町2-2-3 本町UNICOビル2F​,全国 募集対象 法人・個人事業主・個人 初期費用 無料～,無料～,2024年7月,"5億5,021万円（資本準備金含む）",
2025/11/05 12:23:49,https://b-seeds.com/ro-shucchoapo,株式会社ROOT’s（ルーツ）,〒171-0014 東京都豊島区池袋4-34-1 MNビル301,代表取締役 野宮 郭夢,webマーケティング事業、コールセンター事業、アポ代行事業,〒171-0014 東京都豊島区池袋4-34-1 MNビル301,"全国 募集対象 法人 初期費用 5,500円（税込）～","5,500円（税込）～",2022年5月,,
2025/11/05 12:23:49,https://b-seeds.com/ur-airpey,株式会社underriver（アンダーリバー）,〒885-0071 宮崎県都城市中町1-7 IT産業ビル5F,代表取締役 下川 智大,アライアンス事業、法人ソリューション事業,〒885-0071 宮崎県都城市中町1-7 IT産業ビル5F,全国（沖縄を除く） 募集対象 法人・個人事業主 初期費用 無料,無料,2020年4月,,
2025/11/05 12:23:49,https://b-seeds.com/so-taiyoko,株式会社ソループ,〒810-0041 福岡県福岡市中央区⼤名1-3-46 ⼤名イマンスビル3F,代表取締役 永嶺 貴彦,太陽光発電システム・オール電化システム・省エネ機器販売・住宅のスマートハウス・リフォーム、住設、販売施⼯、蓄電池,〒810-0041 福岡県福岡市中央区⼤名1-3-46 ⼤名イマンスビル3F,全国 募集対象 法人・個人事業主・個人 初期費用 0円～,0円～,2017年8月,,
2025/11/05 12:23:49,https://b-seeds.com/ns-aiachoolredy,一般社団法人 日本生成AI生涯学習促進協会,〒104-0028 東京都中央区八重洲2-1-1 ヤンマー東京 12F,代表理事 岩間 悠輔,生成AI未来創造スクールのフランチャイズ事業,〒104-0028 東京都中央区八重洲2-1-1 ヤンマー東京 12F,全国 募集対象 法人・個人事業主・個人 初期費用 11万円（税込）,11万円（税込）,2025年2月,,
